132160,IT255,6,4,11111
132160,IT256,6,4,10080
132160,IT300,4,4,10081
132160,IT301,5,4,10082
132160,IT302,4,4,10083
132160,IT303,5,4,10084
132160,IT304,5,4,10085
132160,IT305,7,4,11111
132160,IT306,9,4,10080
132170,IT200,4,4,10081
132170,IT201,7,4,10082
132170,IT203,7,4,10083
132170,IT204,5,4,10084
132170,IT205,4,4,10085
132170,IT206,5,4,11111
132170,IT250,7,4,10080
132170,IT251,4,4,10081
132170,IT252,7,4,10082
132170,IT253,4,4,10083
132170,IT254,5,4,10084
132170,IT255,5,4,10085
132170,IT256,5,4,11111
132170,IT300,8,4,10080
132170,IT301,6,4,10081
132170,IT302,8,4,10082
132170,IT303,5,4,10083
132170,IT304,8,4,10084
132170,IT305,6,4,10085
132170,IT306,6,4,11111
132180,IT200,5,4,10080
132180,IT201,7,4,10081
132180,IT203,9,4,10082
132180,IT204,6,4,10083
132180,IT205,7,4,10084
132180,IT206,8,4,10085
132180,IT250,9,4,11111
132180,IT251,7,4,10080
132180,IT252,5,4,10081
132180,IT253,5,4,10082
132180,IT254,4,4,10083
132180,IT255,4,4,10084
132180,IT256,6,4,10085
132180,IT300,5,4,11111
132180,IT301,5,4,10080
132180,IT302,5,4,10081
132180,IT303,9,4,10082
132180,IT304,7,4,10083
132180,IT305,6,4,10084
132180,IT306,6,4,10085
132190,IT200,4,4,11111
132190,IT201,4,4,10080
132190,IT203,4,4,10081
132190,IT204,4,4,10082
132190,IT205,7,4,10083
132190,IT206,6,4,10084
132190,IT250,4,4,10085
132190,IT251,5,4,11111
132190,IT252,6,4,10080
132190,IT253,9,4,10081
132190,IT254,4,4,10082
132190,IT255,5,4,10083
132190,IT256,9,4,10084
132190,IT300,6,4,10085
132190,IT301,8,4,11111
132190,IT302,6,4,10080
132190,IT303,6,4,10081
132190,IT304,4,4,10082
132190,IT305,5,4,10083
132190,IT306,5,4,10084
132200,IT200,7,4,10085
132200,IT201,6,4,11111
132200,IT203,7,4,10080
132200,IT204,6,4,10081
132200,IT205,5,4,10082
132200,IT206,4,4,10083
132200,IT250,5,4,10084
132200,IT251,4,4,10085
132200,IT252,4,4,11111
132200,IT253,6,4,10080
132200,IT254,7,4,10081
132200,IT255,6,4,10082
132200,IT256,5,4,10083
132200,IT300,4,4,10084
132200,IT301,7,4,10085
132200,IT302,7,4,11111
132200,IT303,7,4,10080
132200,IT304,7,4,10081
132200,IT305,8,4,10082
132200,IT306,9,4,10083
132210,IT200,7,5,10084
132210,IT201,4,5,10085
132210,IT203,4,5,11111
132210,IT204,5,5,10080
132210,IT205,9,5,10081
132210,IT206,5,5,10082
132210,IT250,7,5,10083
132210,IT251,8,5,10084
132210,IT252,5,5,10085
132210,IT253,5,5,11111
132210,IT254,4,5,10080
132210,IT255,6,5,10081
132210,IT256,9,5,10082
132210,IT300,9,5,10083
132210,IT301,4,5,10084
132210,IT302,5,5,10085
132210,IT303,4,5,11111
132210,IT304,5,5,10080
132210,IT305,5,5,10081
132210,IT306,5,5,10082
132210,IT350,7,5,10083
132210,IT351,7,5,10084
132210,IT352,5,5,10085
132210,IT353,4,5,11111
132210,IT354,6,5,10080
132220,IT200,8,5,10081
132220,IT201,5,5,10082
132220,IT203,7,5,10083
132220,IT204,9,5,10084
132220,IT205,5,5,10085
132220,IT206,7,5,11111
132220,IT250,5,5,10080
132220,IT251,7,5,10081
132220,IT252,7,5,10082
132220,IT253,5,5,10083
132220,IT254,6,5,10084
132220,IT255,8,5,10085
132220,IT256,4,5,11111
132220,IT300,9,5,10080
132220,IT301,6,5,10081
132220,IT302,7,5,10082
132220,IT303,5,5,10083
132220,IT304,7,5,10084
132220,IT305,7,5,10085
132220,IT306,5,5,11111
132220,IT350,7,5,10080
132220,IT351,5,5,10081
132220,IT352,7,5,10082
132220,IT353,7,5,10083
132220,IT354,7,5,10084
132230,IT200,7,5,10085
132230,IT201,7,5,11111
132230,IT203,9,5,10080
132230,IT204,6,5,10081
132230,IT205,7,5,10082
132230,IT206,6,5,10083
132230,IT250,9,5,10084
132230,IT251,9,5,10085
132230,IT252,4,5,11111
132230,IT253,6,5,10080
132230,IT254,6,5,10081
132230,IT255,7,5,10082
132230,IT256,7,5,10083
132230,IT300,6,5,10084
132230,IT301,6,5,10085
132230,IT302,5,5,11111
132230,IT303,7,5,10080
132230,IT304,6,5,10081
132230,IT305,7,5,10082
132230,IT306,9,5,10083
132230,IT350,7,5,10084
132230,IT351,6,5,10085
132230,IT352,8,5,11111
132230,IT353,4,5,10080
132230,IT354,7,5,10081
132240,IT200,6,5,10082
132240,IT201,6,5,10083
132240,IT203,7,5,10084
132240,IT204,5,5,10085
132240,IT205,4,5,11111
132240,IT206,6,5,10080
132240,IT250,5,5,10081
132240,IT251,9,5,10082
132240,IT252,6,5,10083
132240,IT253,5,5,10084
132240,IT254,4,5,10085
132240,IT255,7,5,11111
132240,IT256,8,5,10080
132240,IT300,7,5,10081
132240,IT301,5,5,10082
132240,IT302,8,5,10083
132240,IT303,8,5,10084
132240,IT304,7,5,10085
132240,IT305,5,5,11111
132240,IT306,6,5,10080
132240,IT350,5,5,10081
132240,IT351,7,5,10082
132240,IT352,5,5,10083
132240,IT353,5,5,10084
132240,IT354,6,5,10085
132250,IT200,4,5,11111
132250,IT201,6,5,10080
132250,IT203,9,5,10081
132250,IT204,6,5,10082
132250,IT205,9,5,10083
132250,IT206,7,5,10084
132250,IT250,6,5,10085
132250,IT251,5,5,11111
132250,IT252,5,5,10080
132250,IT253,8,5,10081
132250,IT254,5,5,10082
132250,IT255,8,5,10083
132250,IT256,6,5,10084
132250,IT300,4,5,10085
132250,IT301,4,5,11111
132250,IT302,9,5,10080
132250,IT303,7,5,10081
132250,IT304,5,5,10082
132250,IT305,7,5,10083
132250,IT306,7,5,10084
132250,IT350,8,5,10085
132250,IT351,8,5,11111
132250,IT352,6,5,10080
132250,IT353,5,5,10081
132250,IT354,5,5,10082
132260,IT200,6,6,10083
132260,IT201,7,6,10084
132260,IT203,8,6,10085
132260,IT204,6,6,11111
132260,IT205,4,6,10080
132260,IT206,5,6,10081
132260,IT250,4,6,10082
132260,IT251,9,6,10083
132260,IT252,4,6,10084
132260,IT253,5,6,10085
132260,IT254,7,6,11111
132260,IT255,8,6,10080
132260,IT256,7,6,10081
132260,IT300,6,6,10082
132260,IT301,6,6,10083
132260,IT302,4,6,10084
132260,IT303,7,6,10085
132260,IT304,6,6,11111
132260,IT305,5,6,10080
132260,IT306,5,6,10081
132260,IT350,4,6,10082
132260,IT351,5,6,10083
132260,IT352,6,6,10084
132260,IT353,9,6,10085
132260,IT354,8,6,11111
132260,IT355,6,6,10080
132260,IT390,9,6,10081
132260,IT440,6,6,10082
132260,IT449,4,6,10083
132260,IT499,7,6,10084
132270,IT200,4,6,10085
132270,IT201,6,6,11111
132270,IT203,4,6,10080
132270,IT204,7,6,10081
132270,IT205,8,6,10082
132270,IT206,5,6,10083
132270,IT250,7,6,10084
132270,IT251,8,6,10085
132270,IT252,6,6,11111
132270,IT253,6,6,10080
132270,IT254,7,6,10081
132270,IT255,4,6,10082
132270,IT256,9,6,10083
132270,IT300,7,6,10084
132270,IT301,4,6,10085
132270,IT302,4,6,11111
132270,IT303,4,6,10080
132270,IT304,7,6,10081
132270,IT305,9,6,10082
132270,IT306,6,6,10083
132270,IT350,6,6,10084
132270,IT351,8,6,10085
132270,IT352,5,6,11111
132270,IT353,5,6,10080
132270,IT354,9,6,10081
132270,IT355,8,6,10082
132270,IT390,4,6,10083
132270,IT440,5,6,10084
132270,IT449,6,6,10085
132270,IT499,7,6,11111
132280,IT200,4,6,10080
132280,IT201,6,6,10081
132280,IT203,9,6,10082
132280,IT204,6,6,10083
132280,IT205,8,6,10084
132280,IT206,5,6,10085
132280,IT250,8,6,11111
132280,IT251,9,6,10080
132280,IT252,5,6,10081
132280,IT253,5,6,10082
132280,IT254,4,6,10083
132280,IT255,4,6,10084
132280,IT256,8,6,10085
132280,IT300,4,6,11111
132280,IT301,9,6,10080
132280,IT302,9,6,10081
132280,IT303,6,6,10082
132280,IT304,5,6,10083
132280,IT305,5,6,10084
132280,IT306,6,6,10085
132280,IT350,8,6,11111
132280,IT351,5,6,10080
132280,IT352,5,6,10081
132280,IT353,5,6,10082
132280,IT354,5,6,10083
132280,IT355,6,6,10084
132280,IT390,4,6,10085
132280,IT440,4,6,11111
132280,IT449,8,6,10080
132280,IT499,9,6,10081
132290,IT200,7,6,10082
132290,IT201,4,6,10083
132290,IT203,5,6,10084
132290,IT204,7,6,10085
132290,IT205,6,6,11111
132290,IT206,5,6,10080
132290,IT250,7,6,10081
132290,IT251,5,6,10082
132290,IT252,8,6,10083
132290,IT253,4,6,10084
132290,IT254,7,6,10085
132290,IT255,4,6,11111
132290,IT256,4,6,10080
132290,IT300,9,6,10081
132290,IT301,7,6,10082
132290,IT302,7,6,10083
132290,IT303,5,6,10084
132290,IT304,4,6,10085
132290,IT305,4,6,11111
132290,IT306,9,6,10080
132290,IT350,6,6,10081
132290,IT351,6,6,10082
132290,IT352,5,6,10083
132290,IT353,5,6,10084
132290,IT354,9,6,10085
132290,IT355,4,6,11111
132290,IT390,7,6,10080
132290,IT440,6,6,10081
132290,IT449,5,6,10082
132290,IT499,5,6,10083
132300,IT200,7,6,10084
132300,IT201,4,6,10085
132300,IT203,4,6,11111
132300,IT204,4,6,10080
132300,IT205,4,6,10081
132300,IT206,6,6,10082
132300,IT250,4,6,10083
132300,IT251,7,6,10084
132300,IT252,8,6,10085
132300,IT253,4,6,11111
132300,IT254,7,6,10080
132300,IT255,6,6,10081
132300,IT256,6,6,10082
132300,IT300,6,6,10083
132300,IT301,6,6,10084
132300,IT302,5,6,10085
132300,IT303,7,6,11111
132300,IT304,7,6,10080
132300,IT305,4,6,10081
132300,IT306,7,6,10082
132300,IT350,4,6,10083
132300,IT351,7,6,10084
132300,IT352,4,6,10085
132300,IT353,7,6,11111
132300,IT354,6,6,10080
132300,IT355,4,6,10081
132300,IT390,9,6,10082
132300,IT440,4,6,10083
132300,IT449,5,6,10084
132300,IT499,4,6,10085
132310,IT200,6,7,11111
132310,IT201,4,7,10080
132310,IT203,7,7,10081
132310,IT204,6,7,10082
132310,IT205,7,7,10083
132310,IT206,5,7,10084
132310,IT250,6,7,10085
132310,IT251,5,7,11111
132310,IT252,7,7,10080
132310,IT253,7,7,10081
132310,IT254,6,7,10082
132310,IT255,4,7,10083
132310,IT256,5,7,10084
132310,IT300,6,7,10085
132310,IT301,9,7,11111
132310,IT302,9,7,10080
132310,IT303,6,7,10081
132310,IT304,7,7,10082
132310,IT305,4,7,10083
132310,IT306,9,7,10084
132310,IT350,4,7,10085
132310,IT351,4,7,11111
132310,IT352,5,7,10080
132310,IT353,6,7,10081
132310,IT354,7,7,10082
132310,IT355,7,7,10083
132310,IT390,6,7,10084
132310,IT440,4,7,10085
132310,IT449,5,7,11111
132310,IT499,7,7,10080
132310,IT207,5,7,10081
132310,IT208,9,7,10082
132310,IT257,9,7,10083
132310,IT357,7,7,10084
132310,IT358,9,7,10085
132320,IT200,5,7,11111
132320,IT201,6,7,10080
132320,IT203,5,7,10081
132320,IT204,9,7,10082
132320,IT205,6,7,10083
132320,IT206,7,7,10084
132320,IT250,5,7,10085
132320,IT251,4,7,11111
132320,IT252,6,7,10080
132320,IT253,6,7,10081
132320,IT254,5,7,10082
132320,IT255,8,7,10083
132320,IT256,6,7,10084
132320,IT300,5,7,10085
132320,IT301,8,7,11111
132320,IT302,6,7,10080
132320,IT303,8,7,10081
132320,IT304,7,7,10082
132320,IT305,9,7,10083
132320,IT306,4,7,10084
132320,IT350,4,7,10085
132320,IT351,7,7,11111
132320,IT352,7,7,10080
132320,IT353,9,7,10081
132320,IT354,5,7,10082
132320,IT355,7,7,10083
132320,IT390,7,7,10084
132320,IT440,7,7,10085
132320,IT449,4,7,11111
132320,IT499,9,7,10080
132320,IT207,5,7,10081
132320,IT208,5,7,10082
132320,IT257,9,7,10083
132320,IT357,7,7,10084
132320,IT358,8,7,10085
132330,IT200,5,7,11111
132330,IT201,7,7,10080
132330,IT203,6,7,10081
132330,IT204,7,7,10082
132330,IT205,5,7,10083
132330,IT206,7,7,10084
132330,IT250,4,7,10085
132330,IT251,6,7,11111
132330,IT252,6,7,10080
132330,IT253,8,7,10081
132330,IT254,7,7,10082
132330,IT255,4,7,10083
132330,IT256,6,7,10084
132330,IT300,4,7,10085
132330,IT301,5,7,11111
132330,IT302,7,7,10080
132330,IT303,6,7,10081
132330,IT304,6,7,10082
132330,IT305,6,7,10083
132330,IT306,4,7,10084
132330,IT350,4,7,10085
132330,IT351,7,7,11111
132330,IT352,4,7,10080
132330,IT353,7,7,10081
132330,IT354,4,7,10082
132330,IT355,5,7,10083
132330,IT390,8,7,10084
132330,IT440,8,7,10085
132330,IT449,7,7,11111
132330,IT499,4,7,10080
132330,IT207,4,7,10081
132330,IT208,7,7,10082
132330,IT257,7,7,10083
132330,IT357,4,7,10084
132330,IT358,4,7,10085
132340,IT200,7,7,11111
132340,IT201,5,7,10080
132340,IT203,9,7,10081
132340,IT204,6,7,10082
132340,IT205,9,7,10083
132340,IT206,4,7,10084
132340,IT250,6,7,10085
132340,IT251,9,7,11111
132340,IT252,5,7,10080
132340,IT253,4,7,10081
132340,IT254,7,7,10082
132340,IT255,7,7,10083
132340,IT256,6,7,10084
132340,IT300,6,7,10085
132340,IT301,5,7,11111
132340,IT302,6,7,10080
132340,IT303,6,7,10081
132340,IT304,4,7,10082
132340,IT305,4,7,10083
132340,IT306,5,7,10084
132340,IT350,7,7,10085
132340,IT351,6,7,11111
132340,IT352,4,7,10080
132340,IT353,5,7,10081
132340,IT354,4,7,10082
132340,IT355,8,7,10083
132340,IT390,5,7,10084
132340,IT440,9,7,10085
132340,IT449,6,7,11111
132340,IT499,9,7,10080
132340,IT207,7,7,10081
132340,IT208,6,7,10082
132340,IT257,4,7,10083
132340,IT357,9,7,10084
132340,IT358,7,7,10085
132350,IT200,8,7,11111
132350,IT201,4,7,10080
132350,IT203,7,7,10081
132350,IT204,4,7,10082
132350,IT205,8,7,10083
132350,IT206,4,7,10084
132350,IT250,9,7,10085
132350,IT251,7,7,11111
132350,IT252,7,7,10080
132350,IT253,6,7,10081
132350,IT254,7,7,10082
132350,IT255,5,7,10083
132350,IT256,6,7,10084
132350,IT300,7,7,10085
132350,IT301,5,7,11111
132350,IT302,6,7,10080
132350,IT303,4,7,10081
132350,IT304,5,7,10082
132350,IT305,4,7,10083
132350,IT306,5,7,10084
132350,IT350,7,7,10085
132350,IT351,8,7,11111
132350,IT352,9,7,10080
132350,IT353,9,7,10081
132350,IT354,5,7,10082
132350,IT355,7,7,10083
132350,IT390,4,7,10084
132350,IT440,4,7,10085
132350,IT449,5,7,11111
132350,IT499,6,7,10080
132350,IT207,4,7,10081
132350,IT208,7,7,10082
132350,IT257,5,7,10083
132350,IT357,7,7,10084
132350,IT358,6,7,10085
132360,IT200,4,8,11111
132360,IT201,8,8,10080
132360,IT203,9,8,10081
132360,IT204,7,8,10082
132360,IT205,9,8,10083
132360,IT206,4,8,10084
132360,IT250,4,8,10085
132360,IT251,6,8,11111
132360,IT252,5,8,10080
132360,IT253,5,8,10081
132360,IT254,8,8,10082
132360,IT255,6,8,10083
132360,IT256,9,8,10084
132360,IT300,4,8,10085
132360,IT301,6,8,11111
132360,IT302,6,8,10080
132360,IT303,6,8,10081
132360,IT304,8,8,10082
132360,IT305,4,8,10083
132360,IT306,8,8,10084
132360,IT350,5,8,10085
132360,IT351,6,8,11111
132360,IT352,5,8,10080
132360,IT353,9,8,10081
132360,IT354,6,8,10082
132360,IT355,9,8,10083
132360,IT390,5,8,10084
132360,IT440,5,8,10085
132360,IT449,4,8,11111
132360,IT499,4,8,10080
132360,IT207,4,8,10081
132360,IT208,6,8,10082
132360,IT257,4,8,10083
132360,IT357,9,8,10084
132360,IT358,6,8,10085
132360,IT359,7,8,11111
132360,IT360,7,8,10080
132360,IT361,7,8,10081
132360,IT362,5,8,10082
132360,IT363,5,8,10083
132370,IT200,6,8,10084
132370,IT201,7,8,10085
132370,IT203,7,8,11111
132370,IT204,7,8,10080
132370,IT205,9,8,10081
132370,IT206,9,8,10082
132370,IT250,7,8,10083
132370,IT251,9,8,10084
132370,IT252,5,8,10085
132370,IT253,4,8,11111
132370,IT254,6,8,10080
132370,IT255,7,8,10081
132370,IT256,7,8,10082
132370,IT300,6,8,10083
132370,IT301,7,8,10084
132370,IT302,5,8,10085
132370,IT303,8,8,11111
132370,IT304,5,8,10080
132370,IT305,4,8,10081
132370,IT306,5,8,10082
132370,IT350,9,8,10083
132370,IT351,7,8,10084
132370,IT352,4,8,10085
132370,IT353,4,8,11111
132370,IT354,4,8,10080
132370,IT355,7,8,10081
132370,IT390,9,8,10082
132370,IT440,5,8,10083
132370,IT449,5,8,10084
132370,IT499,6,8,10085
132370,IT207,4,8,11111
132370,IT208,7,8,10080
132370,IT257,6,8,10081
132370,IT357,7,8,10082
132370,IT358,6,8,10083
132370,IT359,9,8,10084
132370,IT360,7,8,10085
132370,IT361,5,8,11111
132370,IT362,6,8,10080
132370,IT363,6,8,10081
132380,IT200,6,8,10082
132380,IT201,4,8,10083
132380,IT203,7,8,10084
132380,IT204,7,8,10085
132380,IT205,4,8,11111
132380,IT206,5,8,10080
132380,IT250,9,8,10081
132380,IT251,7,8,10082
132380,IT252,7,8,10083
132380,IT253,7,8,10084
132380,IT254,4,8,10085
132380,IT255,5,8,11111
132380,IT256,6,8,10080
132380,IT300,9,8,10081
132380,IT301,7,8,10082
132380,IT302,4,8,10083
132380,IT303,4,8,10084
132380,IT304,6,8,10085
132380,IT305,7,8,11111
132380,IT306,9,8,10080
132380,IT350,4,8,10081
132380,IT351,7,8,10082
132380,IT352,4,8,10083
132380,IT353,7,8,10084
132380,IT354,6,8,10085
132380,IT355,7,8,11111
132380,IT390,7,8,10080
132380,IT440,4,8,10081
132380,IT449,4,8,10082
132380,IT499,4,8,10083
132380,IT207,5,8,10084
132380,IT208,8,8,10085
132380,IT257,7,8,11111
132380,IT357,7,8,10080
132380,IT358,4,8,10081
132380,IT359,4,8,10082
132380,IT360,4,8,10083
132380,IT361,5,8,10084
132380,IT362,7,8,10085
132380,IT363,4,8,11111
132390,IT200,5,8,10080
132390,IT201,7,8,10081
132390,IT203,5,8,10082
132390,IT204,4,8,10083
132390,IT205,8,8,10084
132390,IT206,7,8,10085
132390,IT250,5,8,11111
132390,IT251,7,8,10080
132390,IT252,9,8,10081
132390,IT253,7,8,10082
132390,IT254,9,8,10083
132390,IT255,9,8,10084
132390,IT256,5,8,10085
132390,IT300,4,8,11111
132390,IT301,4,8,10080
132390,IT302,6,8,10081
132390,IT303,6,8,10082
132390,IT304,7,8,10083
132390,IT305,5,8,10084
132390,IT306,7,8,10085
132390,IT350,4,8,11111
132390,IT351,8,8,10080
132390,IT352,6,8,10081
132390,IT353,4,8,10082
132390,IT354,6,8,10083
132390,IT355,9,8,10084
132390,IT390,7,8,10085
132390,IT440,7,8,11111
132390,IT449,5,8,10080
132390,IT499,4,8,10081
132390,IT207,8,8,10082
132390,IT208,9,8,10083
132390,IT257,5,8,10084
132390,IT357,9,8,10085
132390,IT358,7,8,11111
132390,IT359,6,8,10080
132390,IT360,4,8,10081
132390,IT361,6,8,10082
132390,IT362,6,8,10083
132390,IT363,8,8,10084
132400,IT200,6,8,10085
132400,IT201,8,8,11111
132400,IT203,7,8,10080
132400,IT204,7,8,10081
132400,IT205,4,8,10082
132400,IT206,7,8,10083
132400,IT250,5,8,10084
132400,IT251,9,8,10085
132400,IT252,8,8,11111
132400,IT253,7,8,10080
132400,IT254,6,8,10081
132400,IT255,7,8,10082
132400,IT256,4,8,10083
132400,IT300,7,8,10084
132400,IT301,5,8,10085
132400,IT302,5,8,11111
132400,IT303,4,8,10080
132400,IT304,7,8,10081
132400,IT305,8,8,10082
132400,IT306,6,8,10083
132400,IT350,7,8,10084
132400,IT351,4,8,10085
132400,IT352,6,8,11111
132400,IT353,6,8,10080
132400,IT354,7,8,10081
132400,IT355,5,8,10082
132400,IT390,5,8,10083
132400,IT440,6,8,10084
132400,IT449,6,8,10085
132400,IT499,7,8,11111
132400,IT207,5,8,10080
132400,IT208,6,8,10081
132400,IT257,8,8,10082
132400,IT357,5,8,10083
132400,IT358,5,8,10084
132400,IT359,6,8,10085
132400,IT360,8,8,10083
132400,IT361,5,8,10084
132400,IT362,4,8,10085
